fid	Experimental mass	rt	Platform	Mode	_quant_LD2169	_quant_LD2170	_quant_LD2171	_quant_LD2243	_quant_LD2244	_quant_LD2245	_quant_LD2162	_quant_LD2163	_quant_LD2164	_quant_LD2213	_quant_LD2214	_quant_LD2215	_quant_LD2166	_quant_LD2157	_quant_LD2158	_quant_LD2223	_quant_LD2224	_quant_LD2225
N96	498.28921	7.167	C18	NEG	0.8312501436	-0.1719815877	-0.5678627771	-1.2745518318	-0.3985194326	-0.3547796468	0.9542749135	0.6408493551000001	-0.0652994255	-1.5770694532	0.2016331043	-0.9706552681	1.6941455233	0.7577671787	1.4783032195	-1.9936613099	0.0113556914	0.8048016033000001
N97	793.50131	16.16	C18	NEG	-0.4180831903	1.4933027553	-2.3539338808	0.8241284103000001	-1.2650232536	0.8619832128	-0.1109217081	1.4463096426	0.123808185	0.7718642811	-1.1492760753	-0.5210901812000001	0.8795942187	0.2590900557	0.1675231831	0.6076952708000001	-0.5095667675000001	-1.1074041588
N98	574.44997	14.716	C18	NEG	-0.7396468637	0.5336288049	-1.1972523294	0.7601608325	-1.0377719328	0.2808820712	1.1739655814	1.8618723253	0.5316816455	-0.6693833071	-0.8655165238	-0.0753851729	1.5160206788	0.1735317527	0.165098945	0.6951393591	-1.6035215888	-1.5035042781
N99	909.5458	16.191	C18	NEG	0.1515514888	1.1604011143	-1.9384447359	0.9796716539	0.0278044007	1.1525410745	-0.7294522792	1.1271748893	-0.332311453	0.6485482111	-2.1183007366	-0.4943945321	0.4673875297	-0.2153342177	0.1467458576	1.2076111108	0.087846683	-1.3290460592
N100	719.48601	16.522	C18	NEG	0.4639684991	0.9606648346	-0.5895221156	0.9039083427	-0.8738912869000001	0.9126989481	-0.1145158179	0.350878497	-0.0896406413	0.2598185797	0.0138956055	-1.6805986074	-1.0007434135	-1.2757485735	-1.9307508337	1.4943832588	1.2775237276	0.9176709967
N101	791.48559	15.7	C18	NEG	-0.3840516367	1.1460142273	-2.3062455048	0.6633455499	-1.0299042534	1.1051841772	-0.0649428676	1.4545690856	0.2898760111	0.9172911753	-1.2883683771	-0.4808348781	0.9733460418	0.2421635355	0.3447724598	0.3544019367	-0.5014392885	-1.435177394
N102	578.34563	12.204	C18	NEG	0.21156352	-3.0949422074	1.3067215984	-0.1220445356	1.0306912365	-0.4288307414	0.2234796381	-1.3633459904	0.2277980473	-0.1155942567	1.1176740353	0.0069343366	-0.4862476309	0.2540530698	-0.1913099994	-0.334038763	0.5694233485	1.1880152943
N103	908.54916	13.253	C18	NEG	-0.6086543835	-0.9563484593	-0.2214740699	-2.7133042881	0.0079620828	-1.2594101919	-0.381845926	-0.8273444677	1.1036691021	1.1537475233	1.1402157177	-0.0954577009	0.9111501657	0.8237097303	0.6085124884	-0.7849266902	0.1917885286	0.166735689
N105	815.55185	16.788	C18	NEG	0.0636075874	0.7915752094	-0.8537280313000001	1.1069510837	-2.341710673	0.3515419695	0.9365237026	1.3338946881	-0.23246675	0.4887702907	1.7025332156	-1.1307300839	0.3619285251	-0.9410970702	-1.1091294083	0.0665055674	-0.6533497732	0.0583799504
N106	951.51885	15.806	C18	NEG	0.0255900263	0.4843567104	-1.7154318817	0.9204572633	-0.0822300991	1.2116499148	-1.1485496664	1.1529388053	-0.514815533	0.7209169837	-2.0193873013	0.5797471907	0.4728584229	0.0778000474	0.9215408919	0.8882408046	-0.3423965715	-1.6332860084
N107	592.3249	10.888	C18	NEG	-0.5990321545	-2.6934914022000003	1.1870181885	-0.3385133924	0.1526526111	-0.3981238453	0.1076609234	-0.6058829377	1.5505862096	0.7569815520000001	1.0569376165	1.4364911191	0.0417728139	0.2018644799	0.0279499031	-1.1924773665	-0.8148257168	0.1224313984
N108	281.24834	12.466	C18	NEG	-0.8202797579000001	0.8659658665000001	-1.489746903	1.8995595736	0.5592126871	1.6141682226	-1.2836723804	0.7288643673	0.2722659844	0.4475149319	-0.8782505381	-1.1521107736	0.0244017379	-0.1883885987	-0.2045797962	1.2065480522	-0.3195294647	-1.2819432108
N109	621.30343	9.827	C18	NEG	-0.330904138	0.5351826685000001	-0.7303867350000001	1.3505375935	0.1910472722	1.6646363766	-1.556292706	0.3291346919	-1.0604047792	0.3534464777	-2.1129769373	0.1890607216	-0.1981794394	-0.3499032736	-0.0851400707	1.9297154466	-0.4192792944	0.3007061249
N110	664.38208	11.865	C18	NEG	-0.058540017	-0.73481146	1.2174013575	-1.3486903713	0.3537917283	-1.4310763195	0.9015844362	-1.6270174897	0.5753323107	0.0072060454	1.7223309708	0.3240578592	-0.1615681026	0.4642160672	-0.1578083221	-1.849491853	0.0857333575	0.9825383425
N111	790.56026	19.176	C18	NEG	-1.2741668788	0.0604588888	-1.7613615841	1.044849041	1.0320941558	1.0410142069	-1.9223466991	1.0765994361	-0.0124868105	0.5471806526	-0.7346167424000001	0.7041030568000001	-0.3914785549	-0.1709445278	0.4013542799	0.6258538078	1.1058337148	-1.3719394428
N112	870.54506	18.795	C18	NEG	2.4485558221	-0.4368629583	0.4797678488	0.1481757582	0.3647769201	0.3633489471	0.207347407	1.2763332008	-1.4851643672	-0.5580986485	-0.3264019252	-0.1364500131	-0.3219704584	-0.7662051403	0.9873933614	-2.3053382988	0.026507277	0.0342852674
N113	917.53666	14.994	C18	NEG	-0.6342054394000001	-0.5053945413	0.1115880037	-0.6339514406	-0.3676105781	-1.0333707248	-0.0391034966	-1.914589878	0.1511385415	-0.4524030903	0.6138210172	1.2785308178	0.928428067	1.9483978085	1.2774195606	-1.2436433077	0.7914169546	-0.7818628154
N114	830.49343	17.067	C18	NEG	0.6981580062	0.7505626363	-1.5148320841	0.6941891907000001	-0.6929441322000001	0.9839524323	-0.0989536769	1.4925912256	0.2314079816	0.8784083794	-1.6047409456	-0.2560557496	1.1149752788	-0.2911515086	0.6596205008	0.0413099492	-1.0468745073	-2.0396229767
N115	608.35584	11.028	C18	NEG	0.119397771	-2.5113680572	1.1113895285	-0.8932973117	0.1284033831	-1.0054291063	1.1684141792	-1.2377858684	0.062709843	-0.5718167171	1.4603555686	-0.2458071079	-0.0265912307	0.8430130751	0.3284760894	-0.6362557033	0.6737381031	1.2324535614
N116	544.26725	9.544	C18	NEG	0.2309430822	1.1371803618	-0.9819840361	0.9714130299	-0.6532770571000001	1.3286089133	-1.1187805054	1.1229533194	-0.176618114	0.7633822736	-2.4505136776	-0.2961781326	0.3367995956	0.0487981739	-0.1622926433	1.2318083569	-1.2935196097	-0.0387233309
N117	860.5656	16.651	C18	NEG	0.5831978802000001	-2.566622852	1.3597647218	-1.4097745599	0.7531523724	-0.8959747036	0.3423836146	-0.8460469653	0.6069801960000001	-0.3123255826	0.9312319893	0.3609668177	0.1311592212	0.4498326655	0.2828606516	-1.3793637849	0.6126637062	0.9959146116
N118	610.33516	10.456	C18	NEG	-0.5240188531000001	-0.6834343123000001	0.9470009179	-1.3503253704	0.79630645	-1.5725621933	0.8797464316	-1.4265486247	0.8725846267	-0.4025300329	1.8166035808	0.443897526	0.1964109023	0.8873807171	-0.2479441203	-1.5560241422	-0.2868806973	0.5269028818
N119	1015.5059	16.285	C18	NEG	0.5076549639	-0.1262992877	-1.6773135871	1.0023395542	0.0091061588	1.4238175597	-0.9049613562	1.3280006954	-0.4573212351	0.7044941557000001	-2.1626160411	-0.4777917203	0.6011053983	0.0440458871	0.7521859654	0.9453645794	-0.1549946776	-1.3568170128
N120	733.54941	16.24	C18	NEG	-0.7040731767	0.7919843455000001	-0.3641201699	1.2871363404	-2.3351718308	0.1375779624	0.8008900778	0.4017420356	-0.7297548855	0.4026009254	1.6123601258	-0.4184620984	0.2048157371	0.1396663024	-1.752990915	0.9378119755	-0.9949025286	0.5828897769
N121	568.26593	9.757	C18	NEG	-0.5410747562	1.1839475864	-1.4734598438	1.4151783324	-0.4989273379	1.4950700719	-1.5893027333	0.7788089745	0.2682011704	0.8258804512	-1.5073265921	0.3061017663	-0.0152831262	-0.4047610299	-0.0286771347	1.3893946904	-0.7181716939	-0.8855987955
N122	835.53252	16.144	C18	NEG	-0.0499457596	1.0256851125	-0.2390981959	0.9029484331	-0.5895337333	1.5990124273	-1.708030496	0.5920334254	-1.2617540573	-0.2803762211	-1.104703176	-1.0243720007	-0.2129000265	-0.8598429320000001	-0.6030638258000001	1.4794037458	1.3350608827	-0.3443249746
N123	594.34025	11.008	C18	NEG	0.1532715522	-2.5305281206	1.196659886	-0.8878413723	0.310391809	-1.0463577351	1.1034983907	-1.2351127622	0.014646698	-0.7052874756	1.3786159587	-0.1169633734	0.0256059954	0.8807675878000001	0.2595453452	-0.6256562151	0.6818407943	1.1429030369
N124	862.57969	17.631	C18	NEG	0.3456485331	-1.0944171249	1.3958550838	-2.1823309234	0.751135836	-1.453452636	-0.1040162648	-1.6166572278	0.3525321846	-0.9789598983	0.8429192222	0.2230375313	-0.157444924	0.6466272028000001	0.2325226726	-0.1599157719	0.6523697764	1.0502138314
N125	769.50127	16.323	C18	NEG	-0.1694689499	1.5906899592	-1.5604699851	1.1289714285	-1.4294273378	0.7785997263000001	-0.1192863181	1.7442879751	-0.3713418322	0.474047113	-1.2717576062	-0.9365167044	0.8960863964	0.2980725797	-0.0566556062	0.7854692727	-0.7041808688	-1.077119242
N126	590.34563	10.667	C18	NEG	0.7309861591	1.3059234761	-1.383201392	1.2004183658	-0.2088530445	1.5232427865	-1.6577054199	0.7865474216	-0.0380618106	0.3346376068	-1.9310524134	-0.3097731096	-0.0422875624	-0.2046215009	-0.5415924996	1.393306489	-0.4803453513	-0.4775682007
N127	407.28015	7.557	C18	NEG	-0.3444082115	0.4292356888	-1.29807124	0.3139654169	0.652841081	1.0679163508	-0.6840461447	1.5096486508	-0.1381512247	-0.8754097318	-1.2679269783	1.0633624348	0.8420569508	-0.7887392867	1.685124264	0.4969460589	-1.5656582462	-1.0986858328
N128	894.54504	18.379	C18	NEG	1.05623912	0.2774349981	-2.4113571852	0.1406453343	-0.9300902505	-0.079654519	0.3826752922	1.3085794506	0.0843604914	0.8711842706	-0.6350655921	-0.6515439092	1.266478278	0.294914184	1.1676454609	0.0034312037	-0.2691684976	-1.8767081303
N129	295.2278	9.254	C18	NEG	0.5240014917	-0.8211388859000001	-0.6559686865000001	-0.4468023309	-0.1363653547	-0.44004286	0.210278669	-0.6471674105	-0.8044226406	-0.0399409401	3.7005014926	-0.2352087558	-0.2504769296	0.007596202	0.9580338843	-0.5301365356000001	-0.1276969794	-0.2650434301
N131	742.53835	18.497	C18	NEG	1.4861445041	0.1199475177	1.511282803	1.4842605695	0.5354062070000001	1.2617740962	-1.2917092057	-0.3197094108	-1.3007858874	-0.9438609595	0.4394175062	-0.5614209410000001	-1.0097770323	-1.629473085	-0.474309496	0.6005466411	-0.3310991818	0.4233653549
N132	502.2936	10.389	C18	NEG	-0.7664520693	1.1730484866	-1.2989459737	1.5227999374	0.0944619303	1.6779296778	-1.4773052303	0.4206061834	0.2221199532	0.6778764092	-1.0490613755	0.2025475292	-0.7017949933000001	-0.8534898384	-0.5463343191	1.7437044086	-0.3044300035	-0.7372807127000001
N133	632.35573	11.286	C18	NEG	-0.4821166713	-3.0595397815	1.2670399932	0.0002115371	0.3687432833	-0.0452782086	-0.4527989558	-0.342880537	1.4517124278	0.8720089525	0.8052118965	1.3497578214	-0.3441054442	-0.2184385111	-0.1800317623	-0.7399200848	-0.4605941883	0.2110182332
N134	736.51747	14.061	C18	NEG	-1.1508254015	0.5223471833000001	-0.5951608463	0.3516238417	-0.1148582587	1.2657869141	0.1441708324	1.3392130013	-0.6645802652	0.5415276575	-0.9045792483	-1.5145707208	1.5973664877	0.5836145151000001	1.4763966703	-0.7821567087	-1.6678312009	-0.4274844531
N136	327.23265	11.673	C18	NEG	-0.22002675	1.3021177544	-2.2508999057	0.9014568159	-0.1367221519	0.921045487	-0.9295357414	0.6802788160000001	-0.0111789102	0.8642425407000001	-1.9369803629	0.3218114245	0.3538358435	0.0281483987	0.6199302752	1.2046580911	-0.5792481723	-1.1329334525
N137	967.53687	12.906	C18	NEG	-0.4484991363	-0.9714685978	-0.1137530311	-2.5253704703	0.7177567218	-1.1463005422	-0.6437030642	-1.5100010535	0.7572652192	0.4408376993	1.1424163516	0.9247109817	0.139077997	1.0745730634	0.8042142498	-0.7128651522	0.3682793541	0.0184956595
N138	782.49397	17.37	C18	NEG	3.4891956462	-0.7237124127	0.3642502513	-0.5208662199	0.1120262866	0.2469821699	0.3656687602	-0.0031089177	-0.7279830417	-0.432613082	-1.6291710327	-0.0170745479	0.4965118187	-0.1328547117	0.3301965638	-0.9537083693	-0.1578954678	-0.1058436933
N139	889.57676	17.812	C18	NEG	1.3901384875	-1.3632154183	0.7545723452	-0.0044205459	2.321502066	-0.5888167172000001	-0.4651943426	-0.9080031787	-1.0930811653	-0.4990259393	-0.5815119707	-0.8170544213000001	-0.231552607	-0.660206529	-0.2561566374	0.3354699065	1.6417520133	1.0248046542
N140	768.55414	18.897	C18	NEG	0.5079989446000001	1.066751219	-0.8412775682	1.9441310842	0.5641037365	1.6893112594000002	-1.2101033402	0.8262677715000001	-0.353197563	0.5342585593	-0.9977101	0.0169212332	-1.519147784	-1.1866674152	-0.388578701	0.7418671715	-0.7236948590000001	-0.6712336484
N141	778.50145	15.93	C18	NEG	0.4751970704	-3.0220826973	-0.9972860308	0.2028195599	0.4244363306	-0.0928599883	0.1142617961	0.0458402911	1.1202135314	1.1889254515	-0.3466340416	1.0118437729	0.7759908975	0.5781754926	0.8825224033	-0.7478506850000001	-0.7265386844	-0.8869744699000001
N142	848.52731	13.649	C18	NEG	-0.1779945826	-0.3815070557	0.5832899300000001	-1.4932715014	1.035500654	-1.0516792421	-1.1173575707	-1.777725679	1.4004295764	-0.0505113021	1.0548399444	1.2777049346	-0.3481617911	0.5613182311	-0.8414034833	-0.1827498732	0.9781710333	-0.0331491515
N143	582.50956	17.101	C18	NEG	1.8782148378	0.3546002674	0.9582153441	0.0106946324	-1.40068842	-0.0019510283	0.7030296259000001	0.0417028463	-0.0791350287	-0.4121255277	1.6403951295	-1.5476958738	-0.5103284495	-1.0585330727	-1.6921034968000002	-0.3986225591	0.4757883397	1.0385424337
N144	794.54687	19.754	C18	NEG	2.8436894614	-1.0430731944	0.3633561196	-0.6509866541	-0.0082758624	-0.1394541563	1.3097939981	-0.6327109285	-1.1378557662	0.3156333481	0.7777837331	-0.6746376918	-0.7692243981	-0.7253328090000001	0.2726691311	-1.2844545947	0.8541889426	0.3288913216
N145	918.5452	18.156	C18	NEG	1.1673627843	0.8600175736000001	-1.9072482983	0.7590991348	-0.8027243683	0.5578064681	-0.0247155521	1.150976724	-0.3950624304	0.4210630137	-1.816369875	-0.6043701703000001	1.2512989811	-0.0513625588	0.6003895932000001	0.8401851185	-0.3876960112	-1.6186501267
N146	874.5578	17.79	C18	NEG	1.0645870875	0.7692201573	-2.1117528554	0.6517844499000001	0.2150448138	0.6584830698	-0.5109819608	0.9273045352	0.007716141	0.7315185867	-2.2347089179	-0.2129426861	0.9091513111	-0.35395965	0.4599351199	0.7472162647	-0.145181032	-1.5724344346
N147	562.31447	11.253	C18	NEG	-0.2369556772	-3.4957729159	0.7377266285	-0.2008954932	0.5210792277	-0.2628293522	0.4154250532	-0.7649361255	0.8999809354	0.5117086439	1.2233599921	0.7071315276	0.2018690489	0.3986152616	0.153731322	-0.6035950127	-0.5290315438000001	0.3233884794
N148	548.29641	11.503	C18	NEG	0.3529996385	1.2461682371	-1.6691060386	1.581449938	-0.2962635311	1.3621011019	-1.2042196157	1.199110714	-0.1026594148	0.5349859983	-1.3428577713	-0.6567136536	0.0767341031	-0.4781872233	-0.1142215652	1.1958216001	-0.3060427059	-1.3790998115
N150	608.31796	10.703	C18	NEG	0.1987842205	0.1613734213	-1.9747242238	0.9173415438	-1.671021105	0.9308086114	0.0047861982	1.2303363837	-0.4737522025	-0.2946655552	-0.5493046551	-1.0517195166	1.628707522	0.8268452301	0.7589830279	0.9731985841	-1.0693155562	-0.5466619288
N152	407.28007	6.809	C18	NEG	0.1164456784	-0.0495538263	-0.9502153669	-0.5685931439	1.8286282551	1.8722136985	-1.3236661238	0.8491932914	-0.0398582185	-0.9204971295	-0.7431626892000001	0.957342493	0.5211473859	-0.9599860358	1.3929668523	-0.4109674894	-1.3245438471	-0.2468937843
N153	833.51606	15.621	C18	NEG	0.0083628329	-0.2387959671	-3.1568997951	0.7300859561	0.3052323409	0.2627496339	-1.6126190457	0.7608874706000001	-0.0995238369	0.0800200384	-1.5814335049	0.7625827966000001	0.6100608586	0.0882200574	1.0333442852	0.0421656155	0.3929412179	-0.9544941381
N154	848.54243	17.471	C18	NEG	1.1270693187	0.376544344	-1.7445585116	0.3650488863	0.2361744985	0.3639303388	-0.360970466	1.0305233357	-0.1733097992	0.325572812	-2.2620969035	0.0921811815	1.3698188032	-0.0964642154	0.7874395916	0.792926148	-0.3571227515	-1.8727066112
N155	680.3769	11.097	C18	NEG	-0.1502361722	-3.0186662668	1.492289416	-0.4785152997	0.4625950929	-0.6136131659	0.4227587765	-0.7318380932	1.1375501512	0.1960349491	0.8501641190000001	0.9291808276	0.0183360746	0.2190297793	-0.4106431548	-0.785640255	-0.5584490217	1.0196622431
N156	1035.66291	10.672	C18	NEG	-0.6655069406	0.7440149512	-2.8425787502	1.0785238715	-1.2332204226	1.0581431751	-0.5993594308	1.0980691183	0.3504592418	0.110621125	-0.6757905482000001	-0.1728922431	0.5685353942	0.6937428853000001	0.2736111785	1.2328445681	-0.4251637971	-0.5940533763
N157	841.5011	15.857	C18	NEG	-0.6897263517000001	1.4578341429	-1.1267836951	0.4985500463	-1.403220719	0.990951741	-0.5283324612	1.8512031929	0.0233732149	0.8125822539	-1.7633094997	-0.8784426558	0.7904895243000001	-0.274488049	-0.050754734	0.2519994788	-1.0887091245	-0.5312227903
N158	538.31465	9.64	C18	NEG	-0.2663771246	0.2528185973	-1.3273467637	1.4721221877	-0.1928867245	1.6834871174	-1.7233346925	0.375379717	-0.4871540647	-0.2992957897	-1.4334622091	0.3639887406	-0.1353668362	-0.0153067965	0.0834102556	2.2754782213	-0.4553026226	-0.1708512128
N159	843.51764	16.143	C18	NEG	-0.3070587571	1.531754591	-2.1212873619	0.5257803121	-0.9521959224	0.8857657239000001	-0.442556484	1.6794495796	0.2790698031	1.0310974406	-1.1670743836	-0.5620677377000001	0.99678694	0.0431846743	0.1744425213	0.354143777	-0.6541544921	-1.2950802242
N160	594.34045	11.842	C18	NEG	0.0713754699	-2.7620668813	1.2147144419	-0.5938244751	0.5636195663	-0.9180031011	0.7628606028	-1.3681046107	0.0919442232	-0.5316235396	1.3410568511	0.0868418662	-0.2678115807	0.6081989611	0.0103036637	-0.3910575623	0.8598500627000001	1.2217260418
N161	867.51638	16.142	C18	NEG	-0.3668329488	1.2360111854	-1.0283149877	0.3179010173	-1.3666494983	0.8567755416	-0.3270599809	1.6176641604	0.1526626187	1.2352469081	-1.6520037107	-0.4880262358	1.0701411816	0.0810566313	0.3113738517	0.0796242607	-0.9687043555	-1.7891806266
N163	794.49637	15.169	C18	NEG	-0.3194870761	-2.8566645033	-0.2989707902	-0.3657749991	0.2229479539	-0.5351418205	0.1688168373	-0.357417971	1.2630980863	0.5960599271	0.2553536624	1.1968282106	0.8046944636000001	1.145139909	1.062122853	-1.5111861965	-0.0204184333	-0.4500001131
N164	911.56119	16.709	C18	NEG	0.7519606741	0.7880018581	-0.6191890133	1.039576275	0.108862199	1.3126555157	-0.6272153897	1.3264705482	-0.3945639685	-0.2448815512	-1.8354570865	-0.1650978622	-0.5901708723	-1.6665512332	0.2906025848	1.0180714513	0.8682935522	-1.15684383
N165	309.17429	8.749	C18	NEG	1.4837346449	-0.0313851002	-1.0220029988	-1.0410287446	0.8597432087	1.6255757677	0.7072089516000001	2.0746800666	-0.9576240389	-0.177551432	-0.9818618869	0.5409782526	0.087897288	-1.3036215329	-0.9690552243	0.1303312197	-0.3028022922	-0.7232161490000001
N166	552.29283	10.658	C18	NEG	-0.0409552573	-0.9582645196	1.0637832764	-1.417531403	0.0660114949	-1.5814281303	1.2329658723	-1.7401678781	0.1241659744	-0.5951610922	1.7928886866	0.0416818504	0.1347939208	0.806021108	0.5003302274	-1.3002564116	0.146333158	0.7665246033
N167	712.49153	16.473	C18	NEG	-0.7406331032	-0.3511185459	-0.7478020384	0.6782082813	0.5019007992	1.0148139524	-1.2816949587	1.3715781569	-0.0230265312	0.2274418424	-1.8054470849	1.05869253	0.8272375488	-0.5164677611	1.5933612884	0.6004981832	-0.8025451524	-1.6049974068
N168	918.57054	15.865	C18	NEG	-0.2022238677	-0.6636695322	0.4695417642	-2.0805549492	0.0685979996	-1.7545723527	0.5855640342	-0.8664257035	1.8441187054	0.3214580805	1.7839746696	0.1634695781	-0.2590025207	0.267331557	-0.5866505797	-0.6117271214000001	0.0639071693	0.1814664156
N169	303.23272	11.671	C18	NEG	-0.0932569502	1.2666558965	-2.114126548	0.9673331272	-0.187867518	0.9250249749	-1.033145988	0.6649901482	0.128353392	1.0938037672	-1.5327119547	0.6312790734	0.1673312865	0.0615118719	0.5524118501	1.0107771722	-1.0134575462	-1.4949060547
N170	922.52928	13.222	C18	NEG	-0.3053245313	-1.0587485946	0.4369544497	-2.6137380583	-0.373457516	-1.5547680325000002	0.3721819097	-1.0939948466	0.9922603068	0.0799857239	1.3670496	0.4848492204	0.361532419	0.8820529122	0.993231481	-0.8808510322	-0.0424635951	0.013648557
N171	818.55351	17.205	C18	NEG	0.1996930681	-0.7874692304	1.4801047707	-0.750617689	0.0181986799	-1.0486430791	1.507442293	-1.5843974148000002	-0.5631469232	-1.1911927165	1.3955338773	-0.4520848173	-0.5775016545	0.2612537689	-0.4997384912	-0.6409271165	0.7862443349	1.6597791095
N172	862.50711	13.502	C18	NEG	-0.6192087841	-0.5269018724	1.5809157214	-1.4563879204	0.655670533	-1.2503413698	-0.8363796045	-1.9270672944	1.1260236729	0.1149303735	1.3064351298	0.8048961093	-0.5384780767	0.6406546556	-0.2187107192	-0.2797801157	0.3964713347	0.2205762387
N173	576.3298	11.38	C18	NEG	0.0553185815	-3.3197004647	1.3188256342	-0.122488999	0.9916672187	-0.3574898386	0.1363562491	-1.034178081	0.2584719355	0.1921137106	1.240728654	0.007232357	-0.4407057175	0.1357600932	-0.1542034549	-0.2083486142	0.2939110387	1.0067296971
N174	446.3761	15.372	C18	NEG	0.2777151705	0.1837910878	0.5484192286	0.4268334885	-0.9089546326	1.5821567834	0.6979262936	0.8517755074000001	-0.0596660263	-0.1283412755	-1.1692498402	-2.3671831894	1.3048680445	-0.76876448	-0.8555430610000001	1.1867318726	-1.1487163145	0.3462013426
